"","Ecology1","Ecology2","p_value","mult_r_squared","effect_size","p_adj_bon","p_adj_holm","p_adj_hochberg","p_adj_hommel","p_adj_bh","p_adj_fdr","p_adj_by","p_adj_none"
"1657","indo_malay1","afrotropic1",1.04413625243716e-05,0.0251912468294862,-0.185817958539749,0.0326188165261369,0.0303634822208726,0.0303634822208726,0.0299562690824221,0.000150317126848557,0.000150317126848557,0.00129637176248814,1.04413625243716e-05
"1668","indo_malay1","herbivore_terrestrial1",0.000663369430394578,0.015103635727565,-0.317378478454495,1,1,0.999956867492758,0.999956867492758,0.00695424865957269,0.00695424865957269,0.0599751457508489,0.000663369430394578
"1746","neotropic1","Hand_wing_index",2.15211328469245e-06,0.0290562906975099,-0.00654778884200947,0.00672320190137921,0.00630353981086419,0.00630312049821315,0.00623682429903872,3.41373131751163e-05,3.41373131751163e-05,0.000294408559924255,2.15211328469245e-06
"1764","neotropic1","australian1",0.000559422817522082,0.0155138030829673,-0.149960581639934,1,1,0.999956867492758,0.999956867492758,0.00598505781485953,0.00598505781485953,0.05161660624248,0.000559422817522082
"1765","neotropic1","palearctic1",3.10032153283402e-07,0.0338030349414613,-0.133535633845195,0.000968540446857348,0.000913974787879469,0.000913974787879469,0.000908704241273651,5.47197992574773e-06,5.47197992574773e-06,4.71916967105696e-05,3.10032153283402e-07
"1768","neotropic1","nearctic1",0,0.117183810037876,-0.353275006460364,0,0,0,0,0,0,0,0
"1769","neotropic1","afrotropic1",1.35005762569307e-07,0.0358397570723865,-0.214490273865788,0.000421758002266515,0.000398807022629733,0.000398807022629733,0.000396916941953763,2.46642106588605e-06,2.46642106588605e-06,2.12710200843709e-05,1.35005762569307e-07
"1771","neotropic1","antarctic1",5.18283638228922e-10,0.0494349517097067,-0.679607390611338,1.61911808582715e-06,1.54189382373104e-06,1.54189382373104e-06,1.5393024055399e-06,1.0794120572181e-08,1.0794120572181e-08,9.30911427329624e-08,5.18283638228922e-10
"1802","nearctic1","Hand_wing_index",0.00026132798969547,0.0173513377764528,0.00286090374516607,0.816388639808648,0.744523442642394,0.744523442642394,0.6980070604766,0.00295792985437916,0.00295792985437916,0.0255099124034024,0.00026132798969547
"1821","nearctic1","palearctic1",3.99680288865056e-15,0.0778139595137601,-0.175594765176519,1.24860122241444e-11,1.20063958775063e-11,1.20063958775063e-11,1.20063958775063e-11,1.03190183670614e-13,1.03190183670614e-13,8.89937448121427e-13,3.99680288865056e-15
"1824","nearctic1","neotropic1",1.16564535801444e-11,0.058653403414504,-0.201629538107402,3.64147609843711e-08,3.4794513936731e-08,3.4794513936731e-08,3.47478881224105e-08,2.60105435602651e-10,2.60105435602651e-10,2.24321305931209e-09,1.16564535801444e-11
"1869","afrotropic1","coastal1",2.20618274537898e-07,0.0346366391863617,-0.306223367353909,0.000689211489656393,0.000650823909886799,0.000650823909886799,0.000647294017494193,3.9383513694651e-06,3.9383513694651e-06,3.39653079670348e-05,2.20618274537898e-07
"1876","afrotropic1","australian1",5.19621010841576e-06,0.0268982440755441,-0.172349948753049,0.0162329603786908,0.0151619872555573,0.0151573448862488,0.014959888902129,7.80430787437059e-05,7.80430787437059e-05,0.000673062648695445,5.19621010841576e-06
"1877","afrotropic1","palearctic1",5.76494407766859e-12,0.0603574677196657,-0.15748876683252,1.80096852986367e-08,1.72487126803844e-08,1.72487126803844e-08,1.71968281836854e-08,1.35411167658922e-10,1.35411167658922e-10,1.1678191152192e-09,5.76494407766859e-12
"1878","afrotropic1","indo_malay1",1.11765847514711e-05,0.0250248920696622,-0.135103291596244,0.0349156507635957,0.0324903318725265,0.0324903318725265,0.0320544450672191,0.000160163535612824,0.000160163535612824,0.00138128960619315,1.11765847514711e-05
"1880","afrotropic1","neotropic1",3.93160359379863e-07,0.0332210241850689,-0.160472229984654,0.00122823296270269,0.00115825041873308,0.00115825041873308,0.00115117353226424,6.86163666314353e-06,6.86163666314353e-06,5.91764371834655e-05,3.93160359379863e-07
"1933","oceania1","palearctic1",2.62037441656204e-06,0.0285741826867723,-0.0437584042454579,0.00818604967733981,0.00766197479402741,0.00766197479402741,0.00758074318711398,4.07266153101483e-05,4.07266153101483e-05,0.000351236317355812,2.62037441656204e-06
"1972","antarctic1","Mass",8.27879542697474e-10,0.0482935302863658,7.12700530470653e-06,2.58629569138691e-06,2.46211375998229e-06,2.46128588043959e-06,2.4571464827261e-06,1.70151032328086e-08,1.70151032328086e-08,1.46742422698492e-07,8.27879542697474e-10
"1979","antarctic1","marine1",1.30891158356405e-07,0.0359155734644565,0.14730665967935,0.000408903978705409,0.000386783372943177,0.000386783372943177,0.000384950896726187,2.40531752179652e-06,2.40531752179652e-06,2.0744048136421e-05,1.30891158356405e-07
"1992","antarctic1","neotropic1",8.75477468298413e-12,0.0593465221327155,-0.0713301006915755,2.73499161096424e-08,2.61417572033906e-08,2.61417572033906e-08,2.61067381046587e-08,1.96761986400305e-10,1.96761986400305e-10,1.69692362040301e-09,8.75477468298413e-12
"2021","invertivore1","Beak_width",0.000362632954883146,0.0165593368016933,-0.0104979998770721,1,1,0.999956867492758,0.935230390643634,0.00394726603155034,0.00394726603155034,0.0340421901988983,0.000362632954883146
"2022","invertivore1","Beak_depth",0.00040989151046178,0.0162635916154524,-0.00697415576023016,1,1,0.999956867492758,0.999956867492758,0.00443079958021661,0.00443079958021661,0.0382123020939864,0.00040989151046178
"2024","invertivore1","Wing_length",0.000665849642449423,0.0150946601025341,-0.000545450357299024,1,1,0.999956867492758,0.999956867492758,0.00695690395656186,0.00695690395656186,0.0599980456832116,0.000665849642449423
"2040","invertivore1","carnivore1",0,0.330007053428786,0.51301367098414,0,0,0,0,0,0,0,0
"2041","invertivore1","herbivore1",0,0.143816947991585,-0.385481339161459,0,0,0,0,0,0,0,0
"2042","invertivore1","omnivore1",3.35302896559142e-11,0.0560922570282979,-0.20209247594116,1.04748624885076e-07,9.99202631746243e-08,9.99202631746243e-08,9.99202631746243e-08,7.22404309552248e-10,7.22404309552248e-10,6.23019191250773e-09,3.35302896559142e-11
"2053","invertivore1","vertivore1",1.17097336405081e-06,0.030547073606971,-0.478115043528027,0.00365812078929473,0.00343797779685318,0.00343797779685318,0.00341104540948001,1.93551364512949e-05,1.93551364512949e-05,0.000166923442994244,1.17097336405081e-06
"2055","invertivore1","omnivoretn1",0,0.176421714465504,-0.320555320225805,0,0,0,0,0,0,0,0
"2056","invertivore1","granivore1",2.15270508818755e-06,0.0290556173288091,-0.233526607976188,0.00672505069549791,0.00630353981086419,0.00630312049821315,0.00623853934556752,3.41373131751163e-05,3.41373131751163e-05,0.000294408559924255,2.15270508818755e-06
"2057","invertivore1","frugivore1",1.62639159917433e-08,0.0410207527401748,-0.262891630667679,5.08084735582061e-05,4.81574552515519e-05,4.81574552515519e-05,4.81411913355602e-05,3.09807765598817e-07,3.09807765598817e-07,2.67185814113176e-06,1.62639159917433e-08
"2058","invertivore1","nectarivore1",1.53997384482185e-05,0.0242415382096923,-0.517479046829011,0.0481087829122346,0.0446746412382819,0.0446746412382819,0.0440432519619049,0.000214771352286762,0.000214771352286762,0.00185224080803819,1.53997384482185e-05
"2109","vertivore1","invertivore1",0.00017963060864834,0.018259317559366,-0.0331262640691021,0.561166021417414,0.512845387691011,0.512845387691011,0.489852669784023,0.00207839267191635,0.00207839267191635,0.0179245680630204,0.00017963060864834
"2131","aquatic_predator1","Beak_length_Culmen",5.26698937881598e-05,0.0212412606066911,0.0014831316067347,0.164540748194211,0.151478614534748,0.151478614534748,0.148371090801246,0.00065908123609119,0.00065908123609119,0.00568407819898802,5.26698937881598e-05
"2132","aquatic_predator1","Beak_length_Nares",3.67387321098533e-06,0.0277467956458106,0.00225490427679928,0.0114771799111182,0.0107350575224991,0.0107350575224991,0.0105991242136927,5.65378320744737e-05,5.65378320744737e-05,0.000487596127934824,3.67387321098533e-06
"2138","aquatic_predator1","Hand_wing_index",3.92572714225103e-05,0.0219575008718491,0.00393279338767303,0.122639715923922,0.113178713511097,0.113178713511097,0.111137335397127,0.000506775685636042,0.000506775685636042,0.00437055778371831,3.92572714225103e-05
"2142","aquatic_predator1","grassland1",0.000351218059961855,0.0166365899301881,-0.0808379767950702,1,0.997108072231706,0.997108072231706,0.910031099721936,0.00383638188573719,0.00383638188573719,0.0330858981345574,0.000351218059961855
"2144","aquatic_predator1","wetland1",0.000124877411322277,0.0191414785397808,0.0947522174627059,0.390117032970793,0.35702451897039,0.35702451897039,0.344661655249485,0.00146660538710825,0.00146660538710825,0.0126483644972514,0.000124877411322277
"2147","aquatic_predator1","marine1",0.0001765342957043,0.0183014727180362,0.220755402697913,0.551493139780233,0.504181948531481,0.504181948531481,0.481762092977035,0.00205016037093023,0.00205016037093023,0.0176810857762326,0.0001765342957043
"2148","aquatic_predator1","riverline1",6.08715260419501e-08,0.0377905877530877,0.452056785032864,0.000190162647355052,0.000180057974032088,0.000180057974032088,0.000179510130297711,1.138698487156e-06,1.138698487156e-06,9.82041498321239e-06,6.08715260419501e-08
"2149","aquatic_predator1","coastal1",2.33444352737422e-09,0.0457645376901635,0.267664302013454,7.29280157951706e-06,6.93096283277406e-06,6.93096283277406e-06,6.92162505866456e-06,4.67487280738273e-08,4.67487280738273e-08,4.03172494563471e-07,2.33444352737422e-09
"2152","aquatic_predator1","carnivore1",3.03357339248578e-12,0.0619095440400093,0.146138313385695,9.47688327812558e-09,9.07948516370994e-09,9.07948516370994e-09,9.06128372335502e-09,7.17945702888301e-11,7.17945702888301e-11,6.19173979530484e-10,3.03357339248578e-12
"2153","aquatic_predator1","herbivore1",3.5353484557632e-05,0.0222128906140296,-0.0995913520116513,0.110444285758042,0.102030156433326,0.102030156433326,0.100227128720887,0.000462109982251223,0.000462109982251223,0.00398534980486912,3.5353484557632e-05
"2167","aquatic_predator1","omnivoretn1",0,0.0938314124571485,-0.156251967733164,0,0,0,0,0,0,0,0
"2171","aquatic_predator1","herbivore_aquatic1",0,0.90305740114659,-0.990692280810612,0,0,0,0,0,0,0,0
"2177","aquatic_predator1","aerial1",3.14904932245952e-05,0.0224951145481373,0.16821628132556,0.0983763008336354,0.0910390159123047,0.0910390159123047,0.0894330007578504,0.000418833145342859,0.000418833145342859,0.00361211975108868,3.14904932245952e-05
"2191","omnivoretn1","Tarsus_length",0.000264703178414427,0.0173202869547681,0.00154930947386948,0.82693272936667,0.753874652124288,0.753874652124288,0.706492783188106,0.00298531671251505,0.00298531671251505,0.0257461033837316,0.000264703178414427
"2192","omnivoretn1","Wing_length",0.000349541839941736,0.0166481464182844,0.000601914204659256,1,0.99269882543453,0.99269882543453,0.906361990968921,0.00383146915079994,0.00383146915079994,0.0330435295037649,0.000349541839941736
"2208","omnivoretn1","carnivore1",0,0.123379798082558,-0.368805908206511,0,0,0,0,0,0,0,0
"2210","omnivoretn1","omnivore1",0,0.120398986128557,0.390024409579165,0,0,0,0,0,0,0,0
"2221","omnivoretn1","invertivore1",0,0.169879374134311,-0.489915902302087,0,0,0,0,0,0,0,0
"2223","omnivoretn1","aquatic_predator1",4.44089209850063e-16,0.0837574305906651,-0.515658893201844,1.3873346915716e-12,1.33537625401914e-12,1.33493216480929e-12,1.33493216480929e-12,1.1658274719089e-14,1.1658274719089e-14,1.00543820002514e-13,4.44089209850063e-16
"2224","omnivoretn1","granivore1",0,0.103741437266948,-0.541436940891901,0,0,0,0,0,0,0,0
"2225","omnivoretn1","frugivore1",4.44089209850063e-16,0.083225782079828,-0.471187475454629,1.3873346915716e-12,1.33537625401914e-12,1.33493216480929e-12,1.33493216480929e-12,1.1658274719089e-14,1.1658274719089e-14,1.00543820002514e-13,4.44089209850063e-16
"2228","omnivoretn1","herbivore_terrestrial1",8.43515479687085e-10,0.0482479154832428,-0.725605542591313,2.63514235854245e-06,2.50692800563002e-06,2.50692800563002e-06,2.50355394371127e-06,1.72231526702121e-08,1.72231526702121e-08,1.48536692064239e-07,8.43515479687085e-10
"2237","omnivoretn1","fAn",0.000881547376010872,0.0144204951378969,1.40995152144692,1,1,0.999956867492758,0.999956867492758,0.00891247250051121,0.00891247250051121,0.0768633483478915,0.000881547376010872
"2239","omnivoretn1","ghahSkew",0.000272633276610534,0.0172488712346665,-0.404562805744428,0.851706356131308,0.77618693851019,0.77618693851019,0.726295048890463,0.00306369192852989,0.00306369192852989,0.0264220304656995,0.000272633276610534
"2240","omnivoretn1","Stg_Sac",9.22980800766027e-06,0.025492819389093,-0.957138858847845,0.0288339202159307,0.0268587413022914,0.0268587413022914,0.026489548981985,0.000134111256818282,0.000134111256818282,0.00115660836536729,9.22980800766027e-06
"2253","granivore1","forest1",1.86337923140378e-05,0.0237758805386671,-0.0826413776746304,0.0582119671890541,0.0540379977107096,0.0540379977107096,0.053218110848892,0.000258719854173574,0.000258719854173574,0.00223126346529747,1.86337923140378e-05
"2262","granivore1","rock1",0.000165028872221029,0.0184649016451702,0.194758578032924,0.515550196818495,0.47148748793548,0.47148748793548,0.451684023268956,0.00192369476424811,0.00192369476424811,0.0165904153724947,0.000165028872221029
"2264","granivore1","carnivore1",1.20837207728819e-06,0.0304700554078407,-0.112900024362676,0.00377495436944831,0.00354536367476355,0.00354536367476355,0.00351877948906321,1.97641590023472e-05,1.97641590023472e-05,0.000170450953774431,1.20837207728819e-06
"2265","granivore1","herbivore1",2.5195658892585e-09,0.0455782380458958,0.157710878067872,7.87112383804355e-06,7.47807155931923e-06,7.47807155931923e-06,7.47051286165145e-06,5.01345467391309e-08,5.01345467391309e-08,4.32372624998555e-07,2.5195658892585e-09
"2273","granivore1","nearctic1",7.25188561085943e-05,0.0204626512870201,-0.0926263537733606,0.226548906483249,0.20791156046334,0.20791156046334,0.202835240535738,0.000878096536756777,0.000878096536756777,0.00757291985854003,7.25188561085943e-05
"2277","granivore1","invertivore1",2.08914101094138e-05,0.0234966072151087,-0.0866433910766267,0.0652647651818087,0.0605433064970812,0.0605433064970812,0.0596031930421576,0.000287509978774488,0.000287509978774488,0.00247955655972804,2.08914101094138e-05
"2280","granivore1","omnivoretn1",0,0.111512256128146,-0.187219940126113,0,0,0,0,0,0,0,0
"2309","frugivore1","forest1",3.36270714131892e-05,0.0223349918657036,0.0840789494004553,0.105050971094803,0.0971486093127036,0.0971486093127036,0.0954000015992178,0.000445131233452555,0.000445131233452555,0.00383892091172544,3.36270714131892e-05
"2320","frugivore1","carnivore1",2.17170725846927e-11,0.0571456587896189,-0.160709988143225,6.784413475458e-08,6.47603104475536e-08,6.47603104475536e-08,6.47168763023842e-08,4.74434508773287e-10,4.74434508773287e-10,4.09163954379778e-09,2.17170725846927e-11
"2321","frugivore1","herbivore1",0,0.103319978935522,0.246614863927333,0,0,0,0,0,0,0,0
"2333","frugivore1","invertivore1",2.29091634551537e-10,0.0514228313321629,-0.170294534799963,7.15682266339002e-07,6.82234887694477e-07,6.82234887694477e-07,6.81318521156271e-07,4.85817424727524e-09,4.85817424727524e-09,4.18980860228913e-08,2.29091634551537e-10
"2336","frugivore1","omnivoretn1",0,0.104893843084186,-0.194362585502339,0,0,0,0,0,0,0,0
"2337","frugivore1","granivore1",0.000793443194543553,0.0146732875680372,-0.1261018112251,1,1,0.999956867492758,0.999956867492758,0.00818058263945234,0.00818058263945234,0.0705513507131576,0.000793443194543553
"2342","frugivore1","insessorial1",6.4989946757521e-09,0.0432636355810804,0.141910637284332,2.03028593670496e-05,1.92630202189292e-05,1.92630202189292e-05,1.92500222295777e-05,1.26104716565525e-07,1.26104716565525e-07,1.08755799887541e-06,6.4989946757521e-09
"2343","frugivore1","terrestrial1",5.27433767678609e-05,0.0212378645102429,-0.103641612113611,0.164770309022797,0.1516372082076,0.1516372082076,0.148578092355064,0.00065908123609119,0.00065908123609119,0.00568407819898802,5.27433767678609e-05
"2352","frugivore1","Stg_Sac",0.00089153898516825,0.0143934507026854,0.428544827269681,1,1,0.999956867492758,0.999956867492758,0.00898441222472778,0.00898441222472778,0.0774837741704893,0.00089153898516825
"2424","herbivore_aquatic1","wetland1",3.42235712724737e-05,0.0222921076610189,0.0463698534759954,0.106914436655208,0.098837673834904,0.098837673834904,0.0970580481287354,0.00045111576647767,0.00045111576647767,0.00389053299205247,3.42235712724737e-05
"2433","herbivore_aquatic1","herbivore1",0.000290753949593103,0.0170932267363958,0.0378065660584829,0.908315338528854,0.826904232642785,0.826904232642785,0.770497966421723,0.00323243892714895,0.00323243892714895,0.0278773459616827,0.000290753949593103
"2447","herbivore_aquatic1","aquatic_predator1",0.000852680256593352,0.0145004024742406,-0.0502727491441861,1,1,0.999956867492758,0.999956867492758,0.00873368236589388,0.00873368236589388,0.075321418384296,0.000852680256593352
"2452","herbivore_aquatic1","herbivore_terrestrial1",1.91477944611051e-11,0.0574508978582311,-0.183765928932513,5.98177098964923e-08,5.71178708774765e-08,5.71178708774765e-08,5.70604274940932e-08,4.21251478144312e-10,4.21251478144312e-10,3.63297604618845e-09,1.91477944611051e-11
"2455","herbivore_aquatic1","terrestrial1",0.000873775037026459,0.0144417472610974,-0.0313296221097362,1,1,0.999956867492758,0.999956867492758,0.00886257537555408,0.00886257537555408,0.0764330233065611,0.000873775037026459
"2458","herbivore_aquatic1","aquatic1",0,0.186332440717082,0.274553505363503,0,0,0,0,0,0,0,0
"2493","herbivore_terrestrial1","palearctic1",0.000688412566577146,0.015014521228055,0.0341261782072027,1,1,0.999956867492758,0.999956867492758,0.00716866952662335,0.00716866952662335,0.0618243638882655,0.000688412566577146
"2494","herbivore_terrestrial1","indo_malay1",0.0004860296652347,0.0158526514725697,-0.0470956189560691,1,1,0.999956867492758,0.999956867492758,0.00521772052987355,0.00521772052987355,0.0449989013314332,0.0004860296652347
"2504","herbivore_terrestrial1","omnivoretn1",1.80261583437868e-09,0.0463955579792639,-0.0650383282786052,5.631371866599e-06,5.35557164393906e-06,5.35557164393906e-06,5.34655856476716e-06,3.65673497831104e-08,3.65673497831104e-08,3.15365791521622e-07,1.80261583437868e-09
"2508","herbivore_terrestrial1","herbivore_aquatic1",6.87561119150359e-12,0.0599312389422204,-0.316891922212168,2.14794093622572e-08,2.05580774625957e-08,2.05580774625957e-08,2.05099481842552e-08,1.59013038031015e-10,1.59013038031015e-10,1.37136743292429e-09,6.87561119150359e-12
"2514","herbivore_terrestrial1","aquatic1",0.00021190136960203,0.0178589291670942,-0.0956226389094129,0.661979878636742,0.60434270610499,0.60434270610499,0.573193204773491,0.00242483472028111,0.00242483472028111,0.020912369242131,0.00021190136960203
"2584","insessorial1","Wing_length",0.000859211395170423,0.0144820873192056,-0.000599516204405838,1,1,0.999956867492758,0.999956867492758,0.00877181829579216,0.00877181829579216,0.0756503119953759,0.000859211395170423
"2585","insessorial1","Kipps_distance",2.58885893900107e-05,0.0229730671843921,-0.00156950145369727,0.0808759532543934,0.074947466284081,0.074947466284081,0.0737307025827505,0.000351634579366928,0.000351634579366928,0.0030325828397781,2.58885893900107e-05
"2589","insessorial1","forest1",6.92246260314278e-12,0.0599148498038138,0.19386142728628,2.1625773172218e-08,2.06912407207938e-08,2.06912407207938e-08,2.06497059451749e-08,1.59013038031015e-10,1.59013038031015e-10,1.37136743292429e-09,6.92246260314278e-12
"2598","insessorial1","rock1",7.67658760336687e-06,0.0259434666585172,-0.402755200952047,0.0239816596729181,0.0223542231010043,0.0223542231010043,0.022054836184473,0.000112589951516047,0.000112589951516047,0.000971003351017776,7.67658760336687e-06
"2617","insessorial1","granivore1",3.15063345568412e-05,0.0224938877154679,-0.222681077709144,0.0984257891555719,0.0910533068692711,0.0910533068692711,0.089477990141429,0.000418833145342859,0.000418833145342859,0.00361211975108868,3.15063345568412e-05
"2618","insessorial1","frugivore1",5.72884585658961e-06,0.0266594502521782,0.226420496264183,0.0178969144559859,0.0167053145178153,0.0167053145178153,0.0164818895294083,8.56311696458657e-05,8.56311696458657e-05,0.000738504205376234,5.72884585658961e-06
"2623","insessorial1","terrestrial1",0,0.311101111436327,-0.582031579491532,0,0,0,0,0,0,0,0
"2624","insessorial1","generalist1",0,0.17179285454739,-0.441293690748739,0,0,0,0,0,0,0,0
"2625","insessorial1","aerial1",6.98510821184328e-07,0.0318128317649561,-0.325466861764653,0.00218214780537984,0.00205292330346074,0.00205292330346074,0.00203965159785824,1.17319774482787e-05,1.17319774482787e-05,0.000101179450412322,6.98510821184328e-07
"2639","terrestrial1","Tarsus_length",4.62175154460898e-05,0.0215596594005948,0.0018663877799381,0.144383518253585,0.133198879515631,0.133198879515631,0.13061069865065,0.000594170857010636,0.000594170857010636,0.00512427517256902,4.62175154460898e-05
"2645","terrestrial1","forest1",4.82969528521338e-05,0.021452421333193,-0.107695157808609,0.150879680710066,0.139095224214145,0.139095224214145,0.136390594854426,0.000615835431469657,0.000615835431469657,0.00531111577525891,4.82969528521338e-05
"2647","terrestrial1","human1",5.25699224458442e-05,0.0212458885309551,0.203774084291064,0.164228437720817,0.151243666876694,0.151243666876694,0.148089471529943,0.00065908123609119,0.00065908123609119,0.00568407819898802,5.25699224458442e-05
"2654","terrestrial1","rock1",2.22881394926766e-05,0.0233385977534268,0.347098323844232,0.0696281477751217,0.0645687401102841,0.0645687401102841,0.0635657738331137,0.000305386613048779,0.000305386613048779,0.00263372903739166,2.22881394926766e-05
"2656","terrestrial1","carnivore1",0.000208691318965393,0.0178959077428581,0.113368865433744,0.651951680447888,0.595396333008266,0.595396333008266,0.564927400439319,0.00239688117811723,0.00239688117811723,0.020671291039783,0.000208691318965393
"2679","terrestrial1","insessorial1",0,0.304641565020354,-0.527767488784903,0,0,0,0,0,0,0,0
"2680","terrestrial1","generalist1",0,0.105970594957809,-0.310707882539865,0,0,0,0,0,0,0,0
"2682","terrestrial1","aquatic1",1.54226887527642e-06,0.0298723878795284,-0.415679676539117,0.00481804796636354,0.00452039007343519,0.00452039007343519,0.00448183335155328,2.48352987956883e-05,2.48352987956883e-05,0.000214185706889695,1.54226887527642e-06
"2729","generalist1","granivore1",0.000238751364578738,0.0175700218568765,0.145735464794037,0.745859262943978,0.680441389049403,0.680441389049403,0.641524916623069,0.00271221550161446,0.00271221550161446,0.0233908115714451,0.000238751364578738
"2735","generalist1","insessorial1",0,0.139525213347725,-0.269271348832811,0,0,0,0,0,0,0,0
"2736","generalist1","terrestrial1",2.74380518305861e-12,0.0621520306673692,-0.182237851419934,8.5716473918751e-09,8.21495271807748e-09,8.21495271807748e-09,8.19574608179607e-09,6.54324228387412e-11,6.54324228387412e-11,5.64305259804416e-10,2.74380518305861e-12
"2753","aerial1","Kipps_distance",6.75632882973787e-11,0.054391493594857,0.00124451960977717,2.11067712641011e-07,2.01271035837891e-07,2.01271035837891e-07,2.01271035837891e-07,1.44566926466446e-09,1.44566926466446e-09,1.24678062433708e-08,6.75632882973787e-11
"2754","aerial1","Hand_wing_index",0,0.111381517375295,0.00767331251510038,0,0,0,0,0,0,0,0
"2783","aerial1","aquatic_predator1",3.57498452687732e-05,0.0221857023413748,0.132745711731089,0.111682516619647,0.103102553755142,0.103102553755142,0.101350811336972,0.000463412932031732,0.000463412932031732,0.00399658676328367,3.57498452687732e-05
"2791","aerial1","insessorial1",9.33770347710805e-08,0.0367427662097449,-0.103482367475747,0.000291709856624855,0.000276115891818085,0.000276115891818085,0.000274995367400832,1.73636819419557e-06,1.73636819419557e-06,1.49748650964138e-05,9.33770347710805e-08
"2793","aerial1","generalist1",1.9479973190073e-12,0.0629792450179361,-0.153896264412435,6.08554362457881e-09,5.83619996774587e-09,5.83619996774587e-09,5.82256398651282e-09,4.71747567796807e-11,4.71747567796807e-11,4.06846670592887e-10,1.9479973190073e-12
"2794","aerial1","aquatic1",5.20268516757127e-05,0.0212711838920408,-0.195087404161612,0.162531884634926,0.149733279122701,0.149733279122701,0.146611668022158,0.000658023824432901,0.000658023824432901,0.00567495882154999,5.20268516757127e-05
"2816","aquatic1","wetland1",3.53389463030318e-05,0.0222138936637425,0.0614410397550403,0.110398868250671,0.102023537976853,0.102023537976853,0.100185912769095,0.000462109982251223,0.000462109982251223,0.00398534980486912,3.53389463030318e-05
"2819","aquatic1","marine1",8.51179729366436e-07,0.0313285189944134,0.189824872703133,0.00265908547454075,0.00249991486514922,0.00249991486514922,0.00248289127056189,1.41440716730891e-05,1.41440716730891e-05,0.000121981942497307,8.51179729366436e-07
"2844","aquatic1","herbivore_aquatic1",0,0.978991389024628,0.994116166237915,0,0,0,0,0,0,0,0
"2848","aquatic1","terrestrial1",4.84938450728833e-07,0.0327069655974427,-0.0748636153690908,0.00151494772007687,0.00142765879894568,0.00142765879894568,0.00141892990683257,8.36987690650207e-06,8.36987690650207e-06,7.2183870890658e-05,4.84938450728833e-07
"2849","aquatic1","generalist1",0.000111936659466849,0.0194071956438257,-0.0584847666342646,0.349690124174436,0.320250782734655,0.320250782734655,0.310064546723172,0.00132458380369105,0.00132458380369105,0.0114235355355363,0.000111936659466849
"2850","aquatic1","aerial1",0.000571404016289412,0.0154627747122883,-0.0882597200840016,1,1,0.999956867492758,0.999956867492758,0.00609237592794581,0.00609237592794581,0.052542143966127,0.000571404016289412
"2895","fTn","aquatic_predator1",0.000120435022810561,0.0192294442696359,0.0140292556568765,0.376239011260193,0.344444165238204,0.344444165238204,0.33276196802558,0.00141976985381205,0.00141976985381205,0.0122444433731639,0.000120435022810561
"2908","fTn","fCn",1.17623907551767e-05,0.0249000113262276,-0.399404984063409,0.036745708719172,0.0341697451437883,0.0341697451437883,0.0337227742950916,0.000167025948723509,0.000167025948723509,0.00144047273965061,1.17623907551767e-05
"2909","fTn","fAn",6.1304688347974e-07,0.0321325972933835,-0.219828498823016,0.00191515846399071,0.0018035839311974,0.0018035839311974,0.0017913229935278,1.04653467977634e-05,1.04653467977634e-05,9.02557170809606e-05,6.1304688347974e-07
"2910","fTn","fGn",0,0.510727954522658,-0.644866429865303,0,0,0,0,0,0,0,0
"2911","fTn","ghahSkew",6.5450019601343e-05,0.02071226020702,-0.0462163078100311,0.204465861234596,0.187907006275456,0.187907006275456,0.183456404942564,0.000804983705648014,0.000804983705648014,0.00694237687443645,6.5450019601343e-05
"2912","fTn","Stg_Sac",2.77999845366139e-13,0.067669590557425,0.16207459199078,8.68471516923818e-10,8.33721536253051e-10,8.33721536253051e-10,8.33443536407685e-10,6.89263108669697e-12,6.89263108669697e-12,5.94437406925976e-11,2.77999845366139e-13
"2964","fCn","fTn",7.06225604041322e-06,0.026147499747963,-0.0636941368218089,0.0220624878702509,0.0205864763578045,0.0205864763578045,0.020303986116188,0.000105059466048814,0.000105059466048814,0.000906058597733712,7.06225604041322e-06
"2965","fCn","fAn",1.37667655053519e-14,0.074870913467928,-0.132306776034069,4.30073754387193e-11,4.13278300470664e-11,4.13278300470664e-11,4.13140632815611e-11,3.49653458851377e-13,3.49653458851377e-13,3.0154971706445e-12,1.37667655053519e-14
"2967","fCn","ghahSkew",1.7222223536173e-07,0.0352433422037308,0.0237792284606295,0.000538022263270045,0.000508400038787827,0.000508400038787827,0.000505988927492763,3.1099552790176e-06,3.1099552790176e-06,2.68210169449367e-05,1.7222223536173e-07
"2968","fCn","Stg_Sac",2.61009924784616e-09,0.0454920520732808,-0.0523825250711312,8.1539500502714e-06,7.74155436911171e-06,7.74155436911171e-06,7.73894426986386e-06,5.12827047186881e-08,5.12827047186881e-08,4.42274620963878e-07,2.61009924784616e-09
"3008","fAn","omnivoretn1",7.92341515687411e-05,0.020247184021428,0.0102699108005116,0.247527489500747,0.227005844244443,0.227005844244443,0.221221751179925,0.000952028805772105,0.000952028805772105,0.00821052987609118,7.92341515687411e-05
"3020","fAn","fTn",5.75801462954217e-07,0.0322861697196753,-0.146481151431551,0.00179880377026897,0.00169458370547426,0.00169458370547426,0.00168364347767813,9.88353719928008e-06,9.88353719928008e-06,8.52380484331406e-05,5.75801462954217e-07
