"","X.insessorial1.","X.med_c.","X.0.235714975198238.","X.0.00184470358502261.","X..0.454588226886974."
"354","fCn","woodland1","0.128847023964298","0.00302409879539053","-0.00303098517177235"
"355","fCn","marine1","0.606793654940157","0.000347766695768704","0.00121308010426572"
"356","fCn","riverline1","0.0328945013654613","0.00595887771265244","0.0131345353964952"
"357","fCn","coastal1","0.0467843484427513","0.00517778358228173","-0.00754594091083698"
"358","fCn","rock1","0.447553367020916","0.000757218713714002","-0.00335173328454483"
"359","fCn","desert1","0.85531617978698","4.36599039785533e-05","0.00166149030380189"
"360","fCn","carnivore1","0.245135192787647","0.00177231781916488","-0.00128442191706032"
"361","fCn","herbivore1","0.673958013511031","0.000232418231715367","-0.000509120475807437"
"362","fCn","omnivore1","0.0584926640507568","0.00468971011190811","0.00274910587853327"
"363","fCn","scavenger1","0.148906807471115","0.00273219406563888","0.0164458677571898"
"364","fCn","australian1","0.827885724881684","6.20713962427098e-05","-0.000345778959616162"
"365","fCn","palearctic1","0.366101648968968","0.00107211506118066","-0.00106346863610755"
"366","fCn","indo_malay1","0.335875191334266","0.00121542886693016","0.00160124209360325"
"367","fCn","madagascar1","0.982145774798473","6.57664269611267e-07","0.000167248237826052"
"368","fCn","neotropic1","0.25001245658393","0.00173615846862735","0.00158745946586647"
"369","fCn","nearctic1","0.617807814264387","0.000326881124053875","0.0010408694156173"
"370","fCn","afrotropic1","0.357546676064743","0.00111099317168466","-0.00182182271482892"
"371","fCn","oceania1","0.422684250516684","0.000843819563221762","-0.0033867019599081"
"372","fCn","antarctic1","0.724616495843713","0.000162970629721068","-0.00154658138718006"
"373","fCn","invertivore1","0.0722218469426479","0.00423498001883593","0.00213933454719284"
"374","fCn","vertivore1","0.40301208242025","0.000917924341866294","-0.0024004537084672"
"375","fCn","aquatic_predator1","0.00228282802487456","0.0121475057907161","-0.0043921705228369"
"376","fCn","omnivoretn1","0.0109793256306077","0.00845864650307111","0.00322133973630845"
"377","fCn","granivore1","0.229758101246743","0.00189230819565972","-0.0023634697801261"
"378","fCn","frugivore1","0.0556515121779073","0.0047979801470202","-0.00404970242735111"
"379","fCn","nectarivore1","0.732142030467865","0.000153834382384393","-0.0013389648416134"
"380","fCn","herbivore_aquatic1","0.754655315531446","0.000128239372828643","-0.00139974734961921"
"381","fCn","herbivore_terrestrial1","0.0782912380865199","0.00406266468271224","0.00772471721793947"
"382","fCn","scavengertn1","0.148906807471115","0.00273219406563888","0.0164458677571898"
"383","fCn","insessorial1","0.00704243997472198","0.00949125307948803","0.00304580900266442"
"384","fCn","terrestrial1","0.418583553757774","0.000858841000392925","-0.000917339326358194"
"385","fCn","generalist1","0.122516195232901","0.00312688689275424","-0.0030894316711499"
"386","fCn","aerial1","0.477074360086953","0.000663658256780911","-0.0014569279035897"
"387","fCn","aquatic1","0.192045594915375","0.00223237541416371","-0.00291444566072481"
"388","fCn","fTn","7.06225604041322e-06","0.026147499747963","-0.0636941368218089"
"389","fCn","fAn","1.37667655053519e-14","0.074870913467928","-0.132306776034069"
"390","fCn","fGn","0.799215549621842","8.49606021011448e-05","-0.00328230917538974"
"391","fCn","ghahSkew","1.7222223536173e-07","0.0352433422037308","0.0237792284606295"
"392","fCn","Stg_Sac","2.61009924784616e-09","0.0454920520732808","-0.0523825250711312"
"393","fAn","med_c","0.889707705845239","2.5253121328291e-05","0.00301951958194202"
"394","fAn","med_a","0.629806636841062","0.000305039492156569","0.0211706011706454"
"395","fAn","Beak_length_Culmen","0.980710851182684","7.67645057428083e-07","8.26266958928699e-07"
"396","fAn","Beak_length_Nares","0.716929805691848","0.000172609398027506","1.61257077847797e-05"
"397","fAn","Beak_width","0.820703958768279","6.74508036885599e-05","-4.29405051743225e-05"
"398","fAn","Beak_depth","0.928837916641647","1.04736703983136e-05","-1.08966398795762e-05"
"399","fAn","Tarsus_length","0.82148682518436","6.68530073763229e-05","5.30305943424411e-06"
"400","fAn","Wing_length","0.903217309424205","1.94168797056131e-05","-1.16255243088411e-06"
"401","fAn","Kipps_distance","0.47325254777382","0.000675243243478288","1.39903578702575e-05"
"402","fAn","Hand_wing_index","0.128630162972092","0.00302752623577572","0.000126632713866273"
"403","fAn","Tail_length","0.0060963734305135","0.00982871046537033","-3.9114467188437e-05"
"404","fAn","Mass","0.162320810788609","0.00256069538245398","-3.40113429421033e-07"
"405","fAn","forest1","0.995734873529336","3.75247519669617e-08","-1.27451875086976e-05"
"406","fAn","grassland1","0.699481105850351","0.000195663310457836","0.00138485399619025"
"407","fAn","human1","0.984528272114745","4.93834974285993e-07","-0.000115690180915694"
"408","fAn","wetland1","0.0512805142015309","0.00497652648770807","0.00650499803977964"
"409","fAn","shrubland1","0.193909180277301","0.00221378170668527","-0.00547560460896483"
"410","fAn","woodland1","0.898749709522977","2.12607737107748e-05","-0.000526730149611146"
"411","fAn","marine1","0.196292085057111","0.00219030817811546","-0.00658981866374544"
"412","fAn","riverline1","0.523945410094586","0.000533173579615757","0.00813259448097874"
"413","fAn","coastal1","0.162840715074388","0.00255437556588207","-0.0110635077700326"
"414","fAn","rock1","0.744248558978748","0.000139750614309903","0.00297331923599255"
"415","fAn","desert1","0.951557642836208","4.84655901194029e-06","-0.00114197848800918"
"416","fAn","carnivore1","0.459926094253145","0.000716846528078337","-0.00175246929283843"
"417","fAn","herbivore1","0.010671814770451","0.00852440454220229","0.00632158584633102"
"418","fAn","omnivore1","0.099903444597758","0.00354862378196933","-0.00505970048579299"
"419","fAn","scavenger1","0.937540417724393","8.06370898125932e-06","-0.00184753899146252"
"420","fAn","australian1","0.825657755182293","6.37151488693577e-05","-0.000741694439499473"
"421","fAn","palearctic1","0.781445558716677","0.000101072449969157","0.000684986391066095"
"422","fAn","indo_malay1","0.512542449414647","0.000563036358125206","0.0022748341598777"
"423","fAn","madagascar1","0.505208747930772","0.000582860564886111","-0.01029209825684"
"424","fAn","neotropic1","0.0426835855987333","0.00537994454264154","-0.00596209051022888"
"425","fAn","nearctic1","0.257688701489306","0.00168096433366222","0.00489115110658645"
"426","fAn","afrotropic1","0.0925505255656351","0.00370872031184311","0.00692242152829853"
"427","fAn","oceania1","0.314993493680548","0.00132495387311285","-0.00895883078982815"
"428","fAn","antarctic1","0.608617609308436","0.000344251710673249","-0.00472897440075504"
"429","fAn","invertivore1","0.00361574617016336","0.0110577248423369","-0.00714981944061757"
"430","fAn","vertivore1","0.125035511425361","0.00308529243844836","-0.00951380391077103"
"431","fAn","aquatic_predator1","0.270413745211593","0.00159379963105149","0.0037265658920848"
"432","fAn","omnivoretn1","7.92341515687411e-05","0.020247184021428","0.0102699108005116"
"433","fAn","granivore1","0.991441927483868","1.51083981813387e-07","-4.49842421298488e-05"
"434","fAn","frugivore1","0.0170298372044897","0.0074485396143873","-0.0105611783763996"
"435","fAn","nectarivore1","0.683733375450952","0.000217905968240987","-0.00341248881626412"
"436","fAn","herbivore_aquatic1","0.522564433369377","0.000536729117434237","0.00633798127189759"
"437","fAn","herbivore_terrestrial1","0.915638562883251","1.47352600203886e-05","-0.000995497541562203"
"438","fAn","scavengertn1","0.937540417724393","8.06370898125932e-06","-0.00184753899146252"
"439","fAn","insessorial1","0.014057450477285","0.00788849837289879","-0.00574311116374698"
"440","fAn","terrestrial1","0.0570679337049524","0.00474328957364017","0.00445884741003413"
"441","fAn","generalist1","0.474598745423272","0.000671145269601562","0.00298742995291659"
"442","fAn","aerial1","0.116522145321617","0.00322977647077936","-0.006949867527239"
"443","fAn","aquatic1","0.0357778711268968","0.00577140764982333","0.0105501257114919"
"444","fAn","fTn","5.75801462954217e-07","0.0322861697196753","-0.146481151431551"
"445","fAn","fCn","1.08801856413265e-14","0.075427806987416","-0.566762415071403"
"446","fAn","fGn","0","0.227637516316278","-0.351311340829014"
"447","fAn","ghahSkew","0","0.869488848203666","-0.244287017622554"
"448","fAn","Stg_Sac","0","0.776792886017149","-0.447617468378962"
"449","fGn","med_c","0.524389537373873","0.000532033633418703","-0.0184714356477542"
"450","fGn","med_a","0.362296586454109","0.00108925082348475","-0.0537895738480643"
"451","fGn","Beak_length_Culmen","0.195983266922","0.00219333145040642","-5.53468256566953e-05"
"452","fGn","Beak_length_Nares","0.0923482939971887","0.00371331679831796","-9.42684398603944e-05"
"453","fGn","Beak_width","0.408491664444738","0.000896756159891447","-0.000199882133344001"
"454","fGn","Beak_depth","0.854764004238246","4.39975362655473e-05","-2.92039739549464e-05"
"455","fGn","Tarsus_length","0.755423589464716","0.000127411096377004","9.7667917911934e-06"
"456","fGn","Wing_length","0.620282970921179","0.000322298668067465","-5.99105884423927e-06"
"457","fGn","Kipps_distance","0.163748862478117","0.00254339133978424","-3.27872844849723e-05"
"458","fGn","Hand_wing_index",NA,NA,NA
"459","fGn","Tail_length","0.154753228416539","0.00265537914389305","2.65447860709148e-05"
