Species A_T A_G A_C T_A T_G T_C G_A G_T G_C C_A C_T C_G
Barbatula_toni 0.0129663651780667 0.311192764273601 0.0129663651780667 0.024908140192199 0.0049816280384398 0.159412097230073 0.21368004522329 0.00890333521763708 0.0178066704352742 0.128250423968344 0.0699547767100056 0.0349773883550028
Barbatula_vardarensis 0 0.629301355578728 0.0740354535974974 0 0.0130069699796938 0.0260139399593875 0.081746336644531 0 0.0181658525876736 0.0788650458262444 0.0525766972174963 0.0262883486087481
Barbus_cyclolepis 0.0611726993455323 0.474088419927875 0.0917590490182984 0.00771336984105783 0.0115700547615868 0.046280219046347 0.193285027380793 0 0.0151596099906505 0.0577334045679177 0.032990516895953 0.00824762922398825
Barbus_petenyi 0.0574580885513684 0.517122796962315 0.0574580885513684 0.0338157329130248 0 0.118355065195587 0.160768018340736 0 0 0 0.0550222094855997 0
Barbus_rebeli 0.0201319899179713 0.563695717703196 0.0402639798359426 0.0104411849590498 0 0.0417647398361991 0.171086640029246 0 0.00877367384765362 0.0821954707832813 0.0513721692395508 0.0102744338479102
Barisia_imbricata 0.07230680623028 0.28922722492112 0.160681791622844 0.0335971018847766 0.0134388407539106 0.161266089046927 0.0674863524815946 0.00818016393716299 0.00511260246072687 0.068254286238961 0.108403866379526 0.0120448740421696
Basileuterus_rivularis 0.0543690381286216 0.16257719466109 0.0761883907038245 0.022561226974713 0.00686010270797354 0.116841773928036 0.0221581810129037 0.00117857214769688 0.00151628636553804 0.197436335822614 0.321511471039161 0.0168014265078282
Basileuterus_tristriatus 0.0300566541769738 0.180339925061843 0.0525991448097042 0.0159488242344613 0 0.213714244741781 0.0171735699107893 0 0.000613341782528189 0.203353322655566 0.286200972626353 0
Bathygobius_geminatus 0 0.317120205699593 0.0317120205699593 0 0.0215341761302764 0.172273409042211 0.0748339404328262 0.00680308549389329 0.0136061709877866 0.167130919220056 0.167130919220056 0.0278551532033426
Bathygobius_soporator 0.0118609344886717 0.355828034660151 0.0237218689773434 0.00734176062643216 0 0.132151691275779 0.126515622865988 0.00361473208188537 0.0144589283275415 0.054084404449368 0.234365752613928 0.036056269632912
Batrachuperus_pinchonii 0.14921148862967 0.29643535181679 0.204234097439601 0.0661173210090248 0.0089108151862658 0.0787697509004549 0.0293067383208216 0.00140697081888407 0.0012697525109984 0.0904030288525651 0.0739346845149247 0
Beaufortia_kweichowensis 0.0646319569120287 0.307001795332136 0.258527827648115 0.0194146382196985 0.00388292764393971 0.0621268423030354 0.0145296647321615 0.00242161078869358 0.00242161078869358 0.126758799215064 0.115235272013695 0.0230470544027389
Bipes_biporus 0 0.122229127822664 0.0611145639113321 0.0105655686761964 0 0.126786824114357 0.088875077688005 0 0 0.590428837787446 0 0
Bison_bison 0 0.533554951039664 0.137192662024072 0.0378166098504555 0 0.0690693430115637 0.0856787572758382 0 0 0 0.0791249273060476 0.0575627494923586
Biwia_zezera 0.0250835598038297 0.526754755880424 0.100334239215319 0.014400399837566 0 0.057601599350264 0.0792334364164558 0.00417018086402399 0.00417018086402399 0.0553681316964983 0.132883516071596 0
Blarina_brevicauda 0.0457774269928966 0.320441988950276 0.0228887134964483 0.0310023677979479 0.015501183898974 0.209265982636148 0.119613259668508 0.00683504340962904 0.0170876085240726 0.0528966061562747 0.132241515390687 0.0264483030781373
Blarinella_griselda 0.0976171953784539 0.219638689601521 0.048808597689227 0.0292592272452243 0 0.253579969458611 0.0165960757195955 0 0 0.0647419828852969 0.26975826202207 0
Blarinella_quadraticauda 0 0.377163141547108 0.125721047182369 0 0 0.202928560863778 0.0150865256618843 0.0150865256618843 0 0 0.264014199082976 0
Boa_constrictor 0.104719375537365 0.58040478484536 0.109453367800576 0.013223352928284 0.0015047701735348 0.0286172998262226 0.0511321154137095 0.000633204593838527 0.00284942067227337 0.0398166980432532 0.0521851034309553 0.0154605067346276
Boleophthalmus_pectinirostris 0.0992370846769466 0.382771612325365 0.0212650895736314 0.0585961498988307 0.0159807681542266 0.197096140568794 0.0353625986651358 0.000589376644418931 0.00176812993325679 0.0273194030607449 0.156110874632828 0.0039027718658207
Bombina_bombina 0.0675752166151435 0.247775794255526 0.0901002888201913 0.0268864022292855 0.0089621340764285 0.0985834748407135 0.0629308718305975 0 0.00786635897882469 0.0865154351896199 0.30280402316367 0
Bombina_maxima 0.0374208405296488 0.486470926885435 0.112262521588946 0.0606409518326617 0.0151602379581654 0.0909614277489925 0.0502782575321435 0 0 0.0244674726540012 0.122337363270006 0
Bombina_orientalis 0.11455525606469 0.057277628032345 0.057277628032345 0.0641846361185984 0 0.128369272237197 0.071933962264151 0 0 0 0.506401617250674 0
Bombina_variegata 0.0306299166312081 0.32062780912485 0.0409125515543004 0.0210554392351624 0.00898878464893905 0.156474851472064 0.121950940737114 0.00684006995163272 0.00364767070189756 0.0485669844186411 0.235069757602729 0.00523522392146109
Boops_boops 0 0.258871646818236 0.0323589558522796 0 0.0196880388147079 0.0590641164441237 0.0477164280845262 0 0.0136332651670075 0.0812382212598741 0.446810216929308 0.040619110629937
Bos_frontalis 0 0.201483640217247 0.0671612134057491 0.0366936018015631 0 0.12231200600521 0.0544001412990683 0 0 0.182805669625116 0.30467611604186 0.030467611604186
Bos_grunniens 0 0.334106072220416 0.07220135200341 0.0119481918755293 0 0.150005175332593 0.0864705062233252 0 0 0.0316790833733558 0.313589618971371 0
Bos_indicus 0.020939513625919 0.537990950855978 0.0620238347458536 0 0 0.114943011760954 0.0567725613975683 0.00261877750747605 0 0.0331571237760285 0.171554226330223 0
Bos_javanicus 0.0473434117538323 0.278605760410605 0.0406247141524022 0.0196069761713151 0.00318413311884966 0.154270903173666 0.0581711899402662 0.00216953651526044 0.000596980587806624 0.037264827413374 0.353520524128384 0.0046410426342386
Bos_taurus 0.0518773590559574 0.369343928263609 0.0226869878237468 0.0133072654848533 0.00429745702921436 0.160991764180749 0.0515794659262776 0.0011051162253052 0 0.0472575149013303 0.273576194013556 0.00397694709540105
Brachyhypopomus_occidentalis 0.0210384636715511 0.142735577188947 0.121516105764657 0.0222269176375669 0.00732186409995526 0.1878795215646 0.0688526773022645 0.00114399173807296 0.0103491587485774 0.226176985227705 0.170566203854009 0.0201925332020942
Brachymeles_bonitae 0.032228918584127 0.363169950373449 0.140342055430668 0.00928539082447996 0.00185650452673543 0.0710586232958767 0.0898435840434344 0.00193076470780484 0.00842597826817807 0.135464332581994 0.125156786741384 0.0212371106218686
Brachymeles_boulengeri 0.0626481713902254 0.233610065336738 0.205617547922843 0.0276141216183039 0.00608874478349533 0.100903721506428 0.0674704468212065 0.00369099599908113 0.0081024400173795 0.106081067510184 0.160650297656611 0.0175223794375045
Brachymeles_gracilis 0.0720367663272015 0.314765719763015 0.177195618279583 0.0181489816574587 0.0017795665012163 0.0597726612012871 0.0413147987150148 0.00419783658849599 0.00287070224860586 0.0903546170633578 0.207096467656085 0.0104662639986789
Brachymeles_schadenbergi 0.0283927879550753 0.345297314674804 0.0295387527585504 0.0401967841785089 0 0.10491700229514 0.187940569188594 0.00912156409889961 0.00258141409874972 0.152226697150282 0.0840046035838925 0.0157825100175026
Brachymystax_lenok 0 0.291367248527503 0.05228586965076 0.0218395179925885 0.0113082343400714 0.159342070499749 0.103673059872167 0.00214096062210808 0.00214096062210808 0.0698698048673472 0.286032273005597 0
Brama_brama 0.0730613826313168 0.0365306913156584 0.0365306913156584 0.0374162838324016 0 0.121602922455305 0.113300492610837 0.0147783251231527 0.0394088669950739 0.109868821608457 0.373553993468755 0.043947528643383
Branchiostoma_belcheri 0.126115680945011 0.143929631563263 0.0318472056853803 0.156183417260451 0.101084266116835 0.0986374477463083 0.15145004985938 0.136697171706947 0.017303236916661 0.00401996213833436 0.0307293264684397 0.00200260359299044
Branchiostoma_floridae 0.0331392999228759 0.135542714878738 0.0188454495283534 0.0392672161507224 0.0303256985223317 0.391878529267852 0.171739549124683 0.0315420438745478 0.0131233407656223 0.00418518067720878 0.122935013564313 0.00747596372275258
Branchiostoma_lanceolatum 0.214065738347652 0.0663275080340687 0.0205013277598721 0.0432162745779328 0.030207926291818 0.14250162933604 0.121132762135225 0.142302180909124 0.0567050805575565 0.0324974001391417 0.116700665495304 0.0138415064162656
Brienomyrus_sp 0.0823101104274698 0.306792229775115 0.104758322362234 0.0107830230079619 0.00154043185828027 0.0924259114968161 0.0564227948091029 0.00107471990112577 0.00322415970337731 0.0941320293398533 0.233088834555827 0.0134474327628362
Bronchocela_cristatella 0.130816293471895 0.440018441678193 0.142708683787522 0.0154735648511582 0.00221050926445117 0.0464206945534746 0.0152966244252551 0.000927068146985159 0.000927068146985159 0.129365880403225 0.0713742788431585 0.00446089242769741
Brotogeris_cyanoptera 0 0.272577704835248 0.136288852417624 0.0154799117475547 0.0104853523785477 0.139319205727993 0.0171547363548374 0 0.00294580410121377 0.110258276672618 0.295490155764364 0
Bubalus_bubalis 0.0449485476432661 0.404978645084711 0.0243856687372717 0.0155232824238154 0 0.160194093761914 0.0799853688762912 0.00335586274973135 0.00769443171389745 0.0291372407147073 0.225526303523564 0.00427055477082993
Bungarus_fasciatus 0.0484402739031195 0.193761095612478 0.145320821709358 0.0720263758559472 0.0240087919519824 0.240087919519824 0.0114126299771747 0.0045650519908699 0 0.0236706399526587 0.236706399526587 0
Bungarus_multicinctus 0.0850604490500863 0.212651122625216 0.0850604490500863 0.0382124352331606 0 0.229274611398964 0.0226683937823834 0 0.00323834196891192 0.026986183074266 0.296848013816926 0
Callosciurus_erythraeus 0.0238439674931577 0.15031240300167 0.0359951377120312 0.0253368214872728 0.00263964943609965 0.258290085661622 0.039919047335566 0.000611501799868646 0.00244600719947458 0.0459982440977532 0.404242179267711 0.0103649555077735
Calotes_versicolor 0.0690789016473637 0.339709240749866 0.108806968627881 0.0316980082908193 0.0102246309653753 0.114814136232936 0.0873667683915358 0.00120746893719401 0.00729528478946608 0.0430481209180354 0.177820661587356 0.0089298088621721
Camelus_bactrianus 0.0946928973660704 0.197830416739199 0.0946928973660704 0 0 0.122096926237813 0.123846903155365 0 0 0.0689791986795988 0.297860760455883 0
Campostoma_anomalum 0.0277821346912176 0.393580241458916 0.023151778909348 0.0204566290744811 0.00818265162979245 0.102283145372406 0.14195928556438 0.00394331348789944 0.021031005268797 0.0588868147526316 0.147217036881579 0.0515259629085527
Campostoma_oligolepis 0.0208042296202368 0.228846525822605 0.0624126888607105 0.048743794192869 0 0.121859485482172 0.170689247566034 0.00449182230436932 0.00898364460873863 0.101399127425906 0.202798254851813 0.0289711792645447
Campostoma_ornatum 0.0177347092781232 0.461102441231203 0.0354694185562464 0.00451636326311047 0.00903272652622095 0.0632290856835466 0.1729751923161 0 0.0266115680486307 0.0251194194116182 0.159089656273582 0.0251194194116182
Campylomormyrus_numenius 0 0.43287862540213 0.0721464375670216 0 0 0.148133369909474 0.100551135938552 0 0.0143644479912217 0.0927703932766403 0.0927703932766403 0.0463851966383202
